room_type,minimum_nights,calculated_host_listings_count,availability_365,price
0.5,0.0,0.0,0.0,350
0.0,0.0,0.0,0.0,130
0.5,0.0,0.0,0.0,100
0.5,0.03571428571428571,0.0,0.5835616438356165,100
0.5,0.07142857142857142,0.0,0.9972602739726028,200
0.0,0.17857142857142855,0.0,0.0,50
0.5,0.07142857142857142,0.0,0.0,165
1.0,0.0,0.049079754601226995,0.23013698630136986,30
0.0,0.03571428571428571,0.0,0.043835616438356165,49
0.5,0.9642857142857143,0.0,0.5917808219178082,70
0.5,0.0,0.0,0.3863013698630137,225
0.5,0.07142857142857142,0.003067484662576687,0.0,260
0.5,0.0,0.0,0.0,140
0.0,0.6785714285714285,0.0,0.0,62
0.0,0.10714285714285714,0.0,0.0,250
0.5,0.9999999999999999,1.0,0.9205479452054794,177
0.5,0.2142857142857143,0.0,0.9506849315068493,125
0.5,0.0,0.0,0.0,350
0.5,0.14285714285714285,0.0,0.6027397260273972,250
0.5,0.0,0.0,0.0,170
0.0,0.0,0.0,0.2273972602739726,150
0.0,0.0,0.0,0.0,120
0.0,0.07142857142857142,0.0,0.8684931506849315,209
0.5,0.0,0.0,0.07397260273972603,150
0.0,0.0,0.009202453987730062,0.5506849315068493,72
0.5,0.07142857142857142,0.0,0.526027397260274,140
0.5,0.14285714285714285,0.003067484662576687,0.0,140
0.5,0.07142857142857142,0.0,0.0,195
0.0,0.0,0.0,0.7671232876712328,90
0.0,0.7142857142857143,0.012269938650306749,0.9068493150684932,49
0.0,0.0,0.0,0.0,65
0.0,0.0,0.009202453987730062,0.7397260273972602,179
0.0,0.2142857142857143,0.0,0.0,50
0.5,0.14285714285714285,0.0,0.0,64
0.0,0.0,0.0,0.0,80
0.0,0.0,0.003067484662576687,0.3589041095890411,182
0.0,0.0,0.003067484662576687,0.9095890410958904,47
0.0,0.4642857142857143,0.0,0.057534246575342465,45
0.0,0.10714285714285714,0.0,1.0,175
1.0,0.0,0.009202453987730062,0.0,30
0.5,0.03571428571428571,0.0,0.0273972602739726,165
0.5,0.0,0.0,0.0,450
0.0,0.07142857142857142,0.009202453987730062,0.0,51
0.5,0.07142857142857142,0.003067484662576687,0.12602739726027398,105
0.0,0.03571428571428571,0.003067484662576687,0.0,60
0.0,0.0,0.0,0.0,120
0.5,0.03571428571428571,0.0,0.7315068493150685,240
0.5,0.03571428571428571,0.0,0.1178082191780822,170
0.5,0.10714285714285714,0.0,0.9315068493150686,795
0.0,0.07142857142857142,0.0,0.0,88
0.5,0.03571428571428571,0.0,0.09863013698630137,150
0.0,0.03571428571428571,0.003067484662576687,0.09315068493150686,48
1.0,0.0,0.0,0.8931506849315068,55
0.5,0.07142857142857142,0.0,0.0,145
0.5,0.14285714285714285,0.0,0.0,140
0.0,0.0,0.003067484662576687,0.7041095890410959,100
0.5,0.8571428571428571,0.0,0.4657534246575343,107
0.0,0.14285714285714285,0.0,0.0,129
0.5,0.14285714285714285,0.0,0.0027397260273972603,100
0.0,0.03571428571428571,0.0,0.016438356164383564,100
0.5,0.0,0.0,0.0,170
0.5,0.0,0.0,0.0,135
0.5,0.03571428571428571,0.0,0.0027397260273972603,179
0.0,0.03571428571428571,0.0,0.09863013698630137,50
0.5,0.9999999999999999,0.009202453987730062,0.821917808219178,250
0.5,0.07142857142857142,0.0,0.04657534246575343,199
0.5,0.0,0.0,0.07671232876712329,75
0.0,0.07142857142857142,0.003067484662576687,0.0,109
0.0,0.0,0.0,0.0,50
0.5,0.03571428571428571,0.0,0.10410958904109589,175
0.5,0.10714285714285714,0.0,0.0,150
0.5,0.03571428571428571,0.0,0.0,199
0.5,0.03571428571428571,0.006134969325153375,0.6219178082191781,545
0.5,0.07142857142857142,0.0,0.6246575342465753,115
0.0,0.14285714285714285,0.003067484662576687,0.8712328767123287,45
0.5,0.10714285714285714,0.0,0.043835616438356165,128
0.5,0.03571428571428571,0.0,0.2054794520547945,103
0.5,0.10714285714285714,0.0,0.0,157
0.5,0.2142857142857143,0.0,0.0,450
0.0,0.14285714285714285,0.0,0.3232876712328767,95
0.0,0.0,0.018404907975460124,0.989041095890411,100
0.0,0.2142857142857143,0.0,0.0,79
0.5,0.10714285714285714,0.0,0.0958904109589041,100
0.5,0.03571428571428571,0.006134969325153375,0.5753424657534246,150
0.5,0.17857142857142855,0.0,0.0027397260273972603,195
0.0,0.3214285714285714,0.0,0.0,50
0.0,0.03571428571428571,0.0,0.0,85
0.0,0.0,0.0,0.0,350
0.0,0.10714285714285714,0.0,0.0,80
0.5,0.03571428571428571,0.003067484662576687,0.10410958904109589,400
0.5,0.03571428571428571,0.003067484662576687,0.0,175
0.5,0.14285714285714285,0.0,0.0,145
0.0,0.0,0.003067484662576687,0.2054794520547945,75
0.5,0.03571428571428571,0.0,0.0,226
0.0,0.0,0.003067484662576687,0.7123287671232876,75
0.0,0.03571428571428571,0.0,0.0,70
0.5,0.9999999999999999,1.0,0.43561643835616437,232
0.5,0.17857142857142855,0.0,0.0,100
0.5,0.03571428571428571,0.0,0.22465753424657534,135
0.5,0.07142857142857142,0.0,0.0,100
0.0,0.2142857142857143,0.0,0.049315068493150684,50
0.5,0.2142857142857143,0.0,0.16986301369863013,90
0.5,0.2142857142857143,0.0,0.0,123
0.5,0.0,0.0,0.5232876712328767,120
0.0,0.0,0.0,0.057534246575342465,100
1.0,0.0,0.018404907975460124,0.9917808219178083,75
0.5,0.0,0.0,0.9698630136986301,1200
0.5,0.14285714285714285,0.0,0.049315068493150684,125
0.0,0.03571428571428571,0.0,0.25205479452054796,50
1.0,0.03571428571428571,0.003067484662576687,0.11506849315068493,116
0.5,0.07142857142857142,0.003067484662576687,0.5643835616438356,130
0.0,0.07142857142857142,0.012269938650306749,1.0,45
0.5,0.03571428571428571,0.0,0.0,71
0.5,0.03571428571428571,0.0,0.008219178082191782,155
0.0,0.03571428571428571,0.0,0.4273972602739726,65
0.5,0.0,0.0,0.0,180
0.0,0.2142857142857143,0.024539877300613498,0.41643835616438357,35
0.0,0.3214285714285714,0.0,0.0,89
0.5,0.07142857142857142,0.0,0.7068493150684931,300
0.0,0.0,0.0,0.0,40
0.5,0.03571428571428571,0.0,0.5589041095890411,250
0.0,0.5,0.03987730061349693,0.0,45
0.0,0.0,0.003067484662576687,0.0,105
0.0,0.03571428571428571,0.0,0.0,75
0.5,0.10714285714285714,0.0,0.0,190
0.0,0.0,0.0,0.0,45
0.0,0.0,0.0,0.24657534246575344,350
0.0,0.03571428571428571,0.0,0.06301369863013699,260
0.5,0.03571428571428571,0.0,0.5972602739726027,139
0.5,0.03571428571428571,0.0,0.0,116
0.0,0.0,0.0,0.0,55
0.0,0.0,0.018404907975460124,0.21643835616438356,55
0.5,0.10714285714285714,0.0,0.4657534246575343,150
0.5,0.0,0.0,0.2684931506849315,95
0.0,0.0,0.003067484662576687,0.23835616438356164,55
0.5,0.03571428571428571,0.0,0.5150684931506849,250
0.5,0.07142857142857142,0.0,0.263013698630137,299
0.5,0.07142857142857142,0.0,0.06301369863013699,199
0.5,0.10714285714285714,0.003067484662576687,0.7972602739726028,120
0.5,0.03571428571428571,0.0,0.005479452054794521,140
0.0,0.07142857142857142,0.006134969325153375,0.0,100
0.5,0.07142857142857142,0.0,0.0,190
0.0,0.0,0.0,0.0,60
0.0,0.03571428571428571,0.0,0.0136986301369863,85
0.5,0.03571428571428571,0.0,0.8328767123287671,335
0.5,0.0,0.0,0.3698630136986301,210
0.0,0.0,0.009202453987730062,0.0,40
0.5,0.14285714285714285,0.0,0.0,200
0.5,0.0,0.0,0.9287671232876712,225
0.5,0.07142857142857142,0.0,0.0136986301369863,145
0.0,0.03571428571428571,0.006134969325153375,0.19726027397260273,60
0.5,0.07142857142857142,0.0,0.0821917808219178,211
0.5,0.9999999999999999,1.0,0.9095890410958904,100
0.0,0.07142857142857142,0.003067484662576687,0.3506849315068493,110
0.0,0.07142857142857142,0.0,0.0,38
0.0,0.0,0.0,0.0,100
0.0,0.03571428571428571,0.0,0.9972602739726028,45
0.5,0.3214285714285714,0.003067484662576687,0.0,350
0.0,0.03571428571428571,0.006134969325153375,1.0,75
0.0,0.0,0.0,0.0,75
0.5,0.03571428571428571,0.003067484662576687,0.7698630136986302,172
0.5,0.0,0.003067484662576687,0.2821917808219178,162
0.0,0.03571428571428571,0.003067484662576687,0.052054794520547946,60
0.5,0.03571428571428571,0.003067484662576687,0.9972602739726028,150
0.0,0.2142857142857143,0.0,0.0,65
1.0,0.0,0.0,0.0,16
0.5,0.0,0.006134969325153375,0.8821917808219178,700
0.0,0.0,0.0,0.0,75
0.5,0.0,0.0,0.0,180
0.0,0.0,0.0,0.0,58
0.0,0.0,0.012269938650306749,0.4547945205479452,48
0.0,0.0,0.0,0.0,93
0.5,0.0,0.0,0.8602739726027397,116
0.5,0.10714285714285714,0.0,0.049315068493150684,150
1.0,0.0,0.009202453987730062,1.0,75
0.5,0.17857142857142855,0.0,0.0,250
0.0,0.0,0.0,0.2191780821917808,65
0.0,0.07142857142857142,0.0,0.18904109589041096,90
0.5,0.07142857142857142,0.0,0.0,115
0.0,0.0,0.0,0.8986301369863013,65
0.0,0.0,0.012269938650306749,0.1315068493150685,142
0.5,0.4642857142857143,0.0,0.23013698630136986,105
0.0,0.0,0.0,0.0,680
0.5,0.0,0.0,0.0,190
0.0,0.0,0.05828220858895705,0.9616438356164384,149
0.5,0.03571428571428571,0.003067484662576687,0.0,215
0.5,0.10714285714285714,0.003067484662576687,0.6657534246575343,500
0.0,0.03571428571428571,0.0,0.0,65
0.0,0.03571428571428571,0.003067484662576687,0.39452054794520547,75
0.5,0.07142857142857142,0.0,0.03561643835616438,89
0.5,0.10714285714285714,0.0,0.0,150
0.5,0.03571428571428571,0.0,0.0,650
0.5,0.07142857142857142,0.0,0.9780821917808219,109
0.0,0.0,0.003067484662576687,0.9452054794520548,80
0.0,0.03571428571428571,0.006134969325153375,0.8821917808219178,55
0.5,0.07142857142857142,0.0,0.0,249
0.5,0.2142857142857143,0.0,0.0,125
0.0,0.03571428571428571,0.0,0.0,65
0.5,0.0,0.0,0.1095890410958904,409
0.0,0.0,0.0,0.24383561643835616,100
0.0,0.03571428571428571,0.012269938650306749,0.947945205479452,50
0.5,0.10714285714285714,0.0,0.09315068493150686,550
0.5,0.07142857142857142,0.0,0.0,200
0.5,0.03571428571428571,0.006134969325153375,0.8027397260273973,144
0.5,0.10714285714285714,0.0,0.024657534246575342,350
0.5,0.10714285714285714,0.006134969325153375,0.0,285
0.0,0.03571428571428571,0.0,0.008219178082191782,115
0.0,0.0,0.0,0.0,100
0.5,0.17857142857142855,0.0,0.1726027397260274,70
0.0,0.14285714285714285,0.0,0.0,50
0.5,0.03571428571428571,0.003067484662576687,0.9561643835616438,190
0.5,0.2142857142857143,0.0,0.0,60
0.5,0.14285714285714285,0.003067484662576687,0.0,349
0.0,0.07142857142857142,0.0,0.6301369863013698,112
0.0,0.0,0.024539877300613498,0.8246575342465754,100
0.5,0.03571428571428571,0.0,0.0,500
0.0,0.2142857142857143,0.0,0.0,36
0.0,0.14285714285714285,0.0,0.0,40
0.0,0.07142857142857142,0.0,1.0,33
0.5,0.10714285714285714,0.0,0.15616438356164383,400
0.5,0.07142857142857142,0.0,0.0,215
0.5,0.14285714285714285,0.0,0.0,119
0.0,0.03571428571428571,0.0,0.0,75
0.0,0.07142857142857142,0.003067484662576687,0.019178082191780823,75
0.0,0.03571428571428571,0.0,0.2821917808219178,89
0.0,0.07142857142857142,0.003067484662576687,0.9972602739726028,65
0.5,0.03571428571428571,0.0,0.2356164383561644,120
0.0,0.10714285714285714,0.0,0.0,66
0.0,0.0,0.0,0.0,65
0.0,0.03571428571428571,0.0,0.5726027397260274,65
0.5,0.14285714285714285,0.003067484662576687,0.16164383561643836,300
0.0,0.03571428571428571,0.027607361963190184,1.0,43
0.5,0.0,0.0,0.0,185
0.5,0.0,0.0,0.13424657534246576,160
0.5,0.2142857142857143,0.0,0.2602739726027397,99
0.0,0.0,0.0,0.24657534246575344,180
0.5,0.0,0.006134969325153375,0.9616438356164384,200
0.0,0.0,0.006134969325153375,0.1589041095890411,100
0.0,0.0,0.0,0.23013698630136986,60
0.5,0.2142857142857143,0.0,0.0,90
0.0,0.0,0.042944785276073615,0.8356164383561644,60
0.0,0.6785714285714285,0.006134969325153375,0.5150684931506849,65
0.0,0.0,0.0,0.0,18
0.5,0.14285714285714285,0.003067484662576687,0.010958904109589041,130
0.0,0.03571428571428571,0.0,0.0,65
0.5,0.14285714285714285,0.0,0.2191780821917808,210
0.5,0.5,0.0,0.0,85
0.5,0.07142857142857142,0.003067484662576687,0.4191780821917808,150
0.5,0.07142857142857142,0.0,0.0,137
0.5,0.14285714285714285,0.0,0.0,85
0.5,0.14285714285714285,0.0,0.0,93
0.0,0.03571428571428571,0.018404907975460124,0.4849315068493151,39
0.5,0.17857142857142855,0.0,0.1178082191780822,111
0.0,0.03571428571428571,0.0,0.3287671232876712,150
0.0,0.0,0.0,0.0136986301369863,129
0.0,0.07142857142857142,0.0,0.0,60
0.0,0.03571428571428571,0.0,0.24383561643835616,120
0.0,0.03571428571428571,0.006134969325153375,0.14246575342465753,49
0.5,0.2142857142857143,0.0,0.0,79
0.5,0.03571428571428571,0.0,0.030136986301369864,200
0.0,0.14285714285714285,0.003067484662576687,0.4794520547945206,60
0.0,0.10714285714285714,0.0,0.536986301369863,80
0.5,0.0,0.02147239263803681,0.09315068493150686,89
0.5,0.03571428571428571,0.003067484662576687,0.8958904109589041,400
0.5,0.10714285714285714,0.003067484662576687,0.4,99
0.0,0.0,0.0,0.0,60
0.5,0.03571428571428571,0.0,0.008219178082191782,170
0.0,0.07142857142857142,0.0,0.0,300
0.5,0.07142857142857142,0.003067484662576687,0.7068493150684931,190
0.0,0.03571428571428571,0.006134969325153375,0.7232876712328767,85
0.0,0.03571428571428571,0.003067484662576687,0.3726027397260274,85
0.5,0.03571428571428571,0.0,0.9863013698630138,230
0.0,0.0,0.0,0.0,75
0.5,0.03571428571428571,0.0,0.12328767123287672,160
0.5,0.0,0.0,0.0,900
0.0,0.07142857142857142,0.0,0.4876712328767123,125
0.0,0.0,0.0,0.0,75
0.5,0.14285714285714285,0.0,0.024657534246575342,450
0.0,0.07142857142857142,0.003067484662576687,0.0,70
0.5,0.17857142857142855,0.0,0.0,110
0.0,0.07142857142857142,0.0,0.038356164383561646,50
0.0,0.0,0.003067484662576687,0.6876712328767123,88
0.0,0.0,0.003067484662576687,1.0,52
0.5,0.07142857142857142,0.0,0.0,215
0.5,0.9642857142857143,0.14723926380368096,0.6164383561643836,675
0.5,0.03571428571428571,0.0,0.0,250
0.5,0.03571428571428571,0.0,0.14246575342465753,250
0.0,0.0,0.0,0.0,51
0.0,0.0,0.006134969325153375,0.019178082191780823,80
0.5,0.03571428571428571,0.0,0.0,100
0.0,0.0,0.015337423312883437,0.4465753424657534,55
0.0,0.07142857142857142,0.0,0.7835616438356164,105
0.0,0.03571428571428571,0.0,0.6575342465753424,69
0.0,0.03571428571428571,0.0,0.07397260273972603,70
0.0,0.0,0.0,0.5616438356164384,45
0.0,0.0,0.006134969325153375,0.9287671232876712,49
0.5,0.07142857142857142,0.0,0.0,150
0.5,0.14285714285714285,0.0,0.0,149
0.0,0.0,0.0,0.0136986301369863,244
0.0,0.10714285714285714,0.0,0.0,55
0.5,0.07142857142857142,0.0,0.11506849315068493,225
0.5,0.07142857142857142,0.003067484662576687,0.6438356164383562,180
0.5,0.14285714285714285,0.0,0.0,250
0.5,0.07142857142857142,0.012269938650306749,0.6191780821917808,785
0.5,0.14285714285714285,0.0,0.25753424657534246,167
1.0,0.03571428571428571,0.006134969325153375,0.4904109589041096,45
0.0,0.07142857142857142,0.0,0.0,120
0.0,0.07142857142857142,0.0,0.0,65
0.0,0.0,0.003067484662576687,1.0,206
0.0,0.03571428571428571,0.0,0.030136986301369864,80
1.0,0.0,0.02147239263803681,0.9616438356164384,28
0.5,0.03571428571428571,0.0,0.016438356164383564,89
0.0,0.03571428571428571,0.012269938650306749,0.12876712328767123,68
0.5,0.3214285714285714,0.0,0.021917808219178082,120
0.5,0.07142857142857142,0.006134969325153375,0.473972602739726,180
0.5,0.07142857142857142,0.003067484662576687,0.2904109589041096,275
0.0,0.0,0.0,0.0410958904109589,125
0.0,0.03571428571428571,0.0,0.0,90
0.0,0.03571428571428571,0.003067484662576687,0.0,52
0.0,0.0,0.009202453987730062,0.21095890410958903,400
0.0,0.9642857142857143,0.006134969325153375,0.1917808219178082,79
0.5,0.3214285714285714,0.0,0.41643835616438357,130
0.5,0.14285714285714285,0.0,0.0,295
0.5,0.03571428571428571,0.0,0.0,260
0.0,0.0,0.015337423312883437,0.8136986301369863,100
0.0,0.3214285714285714,0.003067484662576687,0.10410958904109589,20
0.5,0.03571428571428571,0.0,0.09315068493150686,123
0.5,0.0,0.0,0.8164383561643835,165
0.5,0.07142857142857142,0.0,0.0,200
0.0,0.0,0.003067484662576687,0.9945205479452055,159
0.5,0.03571428571428571,0.0,0.030136986301369864,89
0.0,0.0,0.0,0.0,119
0.0,0.6785714285714285,0.0,0.0,41
0.0,0.0,0.012269938650306749,0.24383561643835616,45
0.0,0.0,0.027607361963190184,1.0,48
0.0,0.03571428571428571,0.0,0.038356164383561646,70
0.0,0.03571428571428571,0.0,0.0136986301369863,61
0.0,0.2142857142857143,0.0,0.0,38
0.0,0.2142857142857143,0.0,0.0,32
0.5,0.03571428571428571,0.0,0.0,249
0.5,0.03571428571428571,0.0,0.06027397260273973,185
0.0,0.0,0.003067484662576687,0.0,55
0.5,0.6785714285714285,0.0,0.057534246575342465,133
0.0,0.0,0.0,0.4602739726027397,200
1.0,0.4642857142857143,0.08282208588957056,0.8821917808219178,35
0.5,0.0,0.0,0.9452054794520548,750
0.5,0.2142857142857143,0.0,0.2547945205479452,150
0.0,0.07142857142857142,0.003067484662576687,0.0,85
0.5,0.17857142857142855,0.0,0.0,400
0.5,0.07142857142857142,0.0,0.0,900
0.5,0.7142857142857143,0.0,0.4273972602739726,70
0.5,0.03571428571428571,0.0,0.43561643835616437,100
0.5,0.14285714285714285,0.006134969325153375,0.7424657534246576,99
0.0,0.2142857142857143,0.006134969325153375,0.12054794520547946,30
0.0,0.10714285714285714,0.0,0.0,69
0.5,0.0,0.003067484662576687,0.0,150
0.0,0.07142857142857142,0.0,0.0,50
0.0,0.0,0.018404907975460124,0.821917808219178,100
0.5,0.07142857142857142,0.0,0.0,125
1.0,0.07142857142857142,0.10122699386503069,0.989041095890411,36
0.0,0.03571428571428571,0.003067484662576687,0.5232876712328767,95
0.0,0.03571428571428571,0.0,0.20821917808219179,300
0.5,0.7142857142857143,0.0,0.2219178082191781,125
0.5,0.9999999999999999,0.2914110429447853,0.8986301369863013,209
0.5,0.03571428571428571,0.0,0.0,199
0.5,0.5,0.003067484662576687,0.24383561643835616,199
0.0,0.0,0.006134969325153375,0.8684931506849315,53
0.0,0.0,0.006134969325153375,0.6547945205479452,49
0.0,0.07142857142857142,0.003067484662576687,0.7698630136986302,85
0.0,0.0,0.003067484662576687,0.4767123287671233,60
0.0,0.0,0.0,0.0,80
0.5,0.03571428571428571,0.0,0.049315068493150684,200
0.5,0.03571428571428571,0.0,0.9068493150684932,451
0.0,0.07142857142857142,0.006134969325153375,0.2904109589041096,49
0.0,0.0,0.0,0.0,70
0.0,0.0,0.003067484662576687,0.4438356164383562,75
0.0,0.07142857142857142,0.0,0.4794520547945206,90
0.5,0.10714285714285714,0.0,0.663013698630137,145
0.5,0.10714285714285714,0.0,0.0,160
0.0,0.03571428571428571,0.0,0.6904109589041096,100
0.0,0.03571428571428571,0.0,0.2273972602739726,149
0.0,0.07142857142857142,0.018404907975460124,0.263013698630137,80
0.5,0.03571428571428571,0.0,0.0,200
0.5,0.10714285714285714,0.003067484662576687,0.0,100
0.0,0.07142857142857142,0.0,0.821917808219178,60
0.5,0.2142857142857143,0.003067484662576687,0.0,225
0.5,0.07142857142857142,0.0,0.0,100
0.5,0.07142857142857142,0.0,0.5452054794520548,499
0.5,0.4642857142857143,0.0,0.0,150
1.0,0.03571428571428571,0.0,0.0,64
0.5,0.03571428571428571,0.0,0.03561643835616438,150
0.5,0.14285714285714285,0.0,0.0,80
0.5,0.03571428571428571,0.0,0.03287671232876713,80
0.5,0.03571428571428571,0.0,0.0,70
0.0,0.03571428571428571,0.0,0.0,70
0.5,0.2142857142857143,0.0,0.0,115
0.0,0.0,0.003067484662576687,0.14246575342465753,41
0.5,0.03571428571428571,0.0,0.0,200
0.5,0.14285714285714285,0.0,0.021917808219178082,100
0.5,0.03571428571428571,0.0,0.0,200
0.5,0.07142857142857142,0.0,0.0,160
0.0,0.0,0.0,0.24383561643835616,80
0.0,0.0,0.003067484662576687,0.9342465753424658,90
0.0,0.0,0.003067484662576687,0.7342465753424657,30
0.5,0.03571428571428571,0.0,0.136986301369863,199
0.5,0.03571428571428571,0.0,0.0,115
0.0,0.0,0.0,0.0,100
0.5,0.03571428571428571,0.003067484662576687,0.25205479452054796,199
0.5,0.0,0.0,0.11506849315068493,89
0.5,0.03571428571428571,0.0,0.7123287671232876,349
0.0,0.14285714285714285,0.0,0.1178082191780822,62
0.5,0.03571428571428571,0.0,0.0,127
0.5,0.10714285714285714,0.0,0.0,140
0.0,0.03571428571428571,0.006134969325153375,0.0,115
0.5,0.10714285714285714,0.0,0.0,175
0.0,0.0,0.0,0.1780821917808219,89
0.5,0.2142857142857143,0.0,0.0,101
0.5,0.0,0.0,0.0,150
0.0,0.07142857142857142,0.0,0.18356164383561643,75
0.5,0.3214285714285714,0.0,0.4767123287671233,200
0.0,0.0,0.003067484662576687,0.057534246575342465,90
0.0,0.6785714285714285,0.0,0.0,42
0.0,0.3214285714285714,0.0,0.0,115
0.0,0.0,0.015337423312883437,0.4904109589041096,60
0.5,0.03571428571428571,0.003067484662576687,0.2356164383561644,150
0.0,0.07142857142857142,0.003067484662576687,0.0,175
0.0,0.03571428571428571,0.0,0.0,60
0.5,0.2142857142857143,0.0,0.2493150684931507,220
0.5,0.2142857142857143,0.0,0.7753424657534247,199
0.5,0.03571428571428571,0.0,0.5068493150684932,220
0.0,0.0,0.0,0.0,75
0.5,0.10714285714285714,0.0,0.0,250
0.5,0.03571428571428571,1.0,0.8027397260273973,256
0.5,0.6785714285714285,0.003067484662576687,0.1780821917808219,99
0.5,0.0,0.024539877300613498,0.9123287671232877,350
0.0,0.03571428571428571,0.0,0.18082191780821918,50
0.0,0.07142857142857142,0.0,0.0,50
0.5,0.9999999999999999,0.009202453987730062,0.8931506849315068,150
0.5,0.07142857142857142,0.0,0.0,98
0.0,0.14285714285714285,0.0,0.21095890410958903,120
0.5,0.03571428571428571,0.0,0.40821917808219177,150
0.0,0.17857142857142855,0.0,0.008219178082191782,50
0.5,0.07142857142857142,0.0,0.005479452054794521,165
0.5,0.0,0.0,0.0,130
0.5,0.07142857142857142,0.0,0.726027397260274,298
0.0,0.2142857142857143,0.003067484662576687,0.0,63
0.0,0.0,0.003067484662576687,0.0,100
0.5,0.10714285714285714,0.0,0.4328767123287671,450
0.0,0.0,0.0,0.5287671232876713,85
0.5,0.07142857142857142,0.0,0.26575342465753427,350
0.5,0.0,0.0,0.0,180
0.5,0.14285714285714285,0.0,0.0,75
0.0,0.03571428571428571,0.0,0.9945205479452055,160
0.5,0.14285714285714285,0.0,0.0,200
0.0,0.0,0.0,0.0,65
0.0,0.03571428571428571,0.0,0.0,125
0.0,0.14285714285714285,0.0,0.0,40
0.5,0.10714285714285714,0.0,0.0,75
0.5,0.03571428571428571,0.0,0.008219178082191782,175
0.5,0.07142857142857142,0.0,0.057534246575342465,275
0.0,0.0,0.0,0.0,70
0.0,0.0,0.0,0.18356164383561643,70
0.0,0.0,0.006134969325153375,0.2219178082191781,70
0.5,0.14285714285714285,0.0,0.8684931506849315,180
0.5,0.14285714285714285,0.0,0.0136986301369863,200
0.5,0.03571428571428571,0.003067484662576687,0.0,350
0.0,0.03571428571428571,0.0,0.0,75
0.5,0.0,0.012269938650306749,0.7726027397260274,230
0.5,0.07142857142857142,0.0,0.3287671232876712,149
0.0,0.14285714285714285,0.0,0.0,95
0.0,0.9642857142857143,0.003067484662576687,0.0,85
0.0,0.0,0.0,0.0,50
0.0,0.03571428571428571,0.006134969325153375,0.9178082191780822,95
0.0,0.0,0.0,0.26575342465753427,70
0.5,0.03571428571428571,0.0,0.030136986301369864,69
0.5,0.2142857142857143,0.0,0.0,100
0.0,0.0,0.003067484662576687,0.3917808219178082,67
0.5,0.0,0.0,0.0,250
0.5,0.14285714285714285,0.0,0.06027397260273973,220
0.5,0.0,0.003067484662576687,0.5835616438356165,275
1.0,0.0,0.009202453987730062,1.0,80
0.5,0.07142857142857142,0.0,0.0,89
0.0,0.2142857142857143,0.0,0.0,65
0.0,0.10714285714285714,0.003067484662576687,0.915068493150685,81
0.5,0.03571428571428571,0.0,0.0,110
0.0,0.03571428571428571,0.0,0.0,75
0.5,0.14285714285714285,0.0,0.0,300
0.0,0.07142857142857142,0.0,0.0,175
0.0,0.07142857142857142,0.0,0.0,70
0.0,0.03571428571428571,0.003067484662576687,0.9945205479452055,90
0.5,0.2142857142857143,0.0,0.0,150
0.5,0.03571428571428571,0.003067484662576687,0.1726027397260274,170
0.5,0.0,0.0,0.4767123287671233,75
0.5,0.03571428571428571,0.0,0.4767123287671233,97
0.5,0.10714285714285714,0.0,0.021917808219178082,148
0.5,0.14285714285714285,0.0,0.0,160
0.0,0.07142857142857142,0.003067484662576687,0.10684931506849316,150
0.0,0.2142857142857143,0.0,0.04657534246575343,45
0.5,0.07142857142857142,0.0,0.6438356164383562,145
0.5,0.14285714285714285,0.003067484662576687,0.052054794520547946,285
0.0,0.07142857142857142,0.0,0.10410958904109589,60
0.0,0.03571428571428571,0.0,0.0,75
0.5,0.9999999999999999,1.0,0.9178082191780822,175
0.5,0.03571428571428571,0.0,0.4904109589041096,500
0.0,0.14285714285714285,0.0,0.0,75
0.5,0.2142857142857143,0.0,0.6301369863013698,120
0.0,0.5,0.0,0.057534246575342465,60
0.0,0.0,0.003067484662576687,0.0,70
0.0,0.0,0.003067484662576687,0.16986301369863013,124
0.0,0.03571428571428571,0.0,0.4931506849315069,65
0.0,0.3214285714285714,0.0,0.11506849315068493,110
0.0,0.2142857142857143,0.0,0.021917808219178082,80
0.5,0.17857142857142855,0.0,0.5150684931506849,70
0.5,0.0,0.009202453987730062,0.6383561643835617,250
0.5,0.10714285714285714,0.0,0.0027397260273972603,250
0.0,0.0,0.042944785276073615,0.8986301369863013,100
0.5,0.0,0.009202453987730062,0.410958904109589,85
1.0,0.0,0.0,0.24657534246575344,100
0.0,0.03571428571428571,0.015337423312883437,0.7123287671232876,40
0.5,0.0,0.0,0.8986301369863013,125
0.5,0.0,0.0,0.0,325
0.5,0.2142857142857143,0.0,0.0,105
0.5,0.14285714285714285,0.0,0.0,160
0.5,0.03571428571428571,0.0,0.03561643835616438,110
0.0,0.0,0.0,0.0,75
0.5,0.0,0.0,0.5205479452054794,200
0.5,0.14285714285714285,0.003067484662576687,0.038356164383561646,149
0.5,0.0,0.0,0.0,125
0.0,0.0,0.0,0.0,50
0.0,0.0,0.027607361963190184,0.9835616438356164,55
0.5,0.17857142857142855,0.0,0.0,95
0.5,0.03571428571428571,0.0,0.3863013698630137,199
0.0,0.0,0.009202453987730062,0.06575342465753425,89
0.5,0.10714285714285714,0.0,0.2821917808219178,228
0.5,0.07142857142857142,0.0,0.14794520547945206,176
0.5,0.14285714285714285,0.0,0.0,130
0.0,0.07142857142857142,0.0,0.0,60
0.0,0.07142857142857142,0.018404907975460124,0.29863013698630136,100
0.0,0.0,0.003067484662576687,0.5397260273972603,70
0.5,0.14285714285714285,0.0,0.4246575342465753,75
